Message #,Word Counter In Dictionary,# of Occurrences of Word,Spam/Ham (1=spam)
160,1108,1,0
160,938,1,0
160,980,3,0
160,263,1,0
160,360,1,0
160,1846,2,0
160,2348,2,0
160,149,1,0
160,793,5,0
160,1895,1,0
160,387,20,0
160,1879,2,0
160,945,1,0
161,1169,1,0
161,1698,1,0
161,358,1,0
161,31,1,0
161,584,1,0
161,1296,2,0
161,29,2,0
161,2445,1,0
161,684,1,0
161,409,1,0
161,1764,1,0
161,129,1,0
161,917,2,0
161,14,1,0
161,819,4,0
161,1759,1,0
161,131,1,0
161,412,1,0
161,2062,1,0
161,335,1,0
161,1717,1,0
161,2033,1,0
161,621,1,0
161,1147,2,0
161,74,1,0
161,240,2,0
161,201,1,0
161,1536,1,0
161,107,2,0
161,474,1,0
161,77,1,0
161,564,1,0
161,221,1,0
161,64,1,0
161,144,2,0
161,25,1,0
161,286,2,0
161,305,1,0
161,581,1,0
161,1517,1,0
161,962,1,0
161,1085,1,0
161,607,1,0
161,628,1,0
161,6,1,0
161,630,1,0
161,493,1,0
161,384,1,0
161,398,3,0
161,125,1,0
161,44,1,0
161,27,1,0
161,343,1,0
161,294,2,0
161,1556,2,0
161,1245,1,0
161,432,1,0
161,729,2,0
161,228,1,0
161,1291,1,0
161,856,1,0
161,172,1,0
161,404,1,0
161,487,3,0
161,2163,1,0
161,448,1,0
161,227,1,0
161,72,1,0
161,277,1,0
161,1697,1,0
161,1770,2,0
161,1262,1,0
161,330,1,0
161,725,1,0
161,66,1,0
161,54,1,0
161,645,1,0
161,322,2,0
161,909,1,0
161,614,2,0
161,59,1,0
161,543,1,0
161,782,1,0
161,1486,1,0
161,4,1,0
161,242,1,0
162,127,2,0
162,102,1,0
162,1488,1,0
162,737,1,0
162,1619,1,0
162,898,1,0
162,798,1,0
162,84,1,0
162,316,1,0
162,31,2,0
162,35,3,0
162,578,1,0
162,2140,3,0
162,842,2,0
162,29,2,0
162,429,1,0
162,241,2,0
162,732,9,0
162,273,1,0
162,361,2,0
162,135,1,0
162,1172,2,0
162,776,1,0
162,24,1,0
162,178,1,0
162,140,1,0
162,131,1,0
162,307,1,0
162,2032,1,0
162,96,1,0
162,1872,1,0
162,326,1,0
162,538,1,0
162,831,1,0
162,180,1,0
162,453,2,0
162,1147,1,0
162,2066,1,0
162,240,1,0
162,690,1,0
162,61,3,0
162,430,1,0
162,922,1,0
162,579,2,0
162,2137,1,0
162,438,1,0
162,564,1,0
162,64,1,0
162,97,1,0
162,12,1,0
162,41,1,0
162,673,2,0
162,1827,1,0
162,1,2,0
162,893,1,0
162,25,1,0
162,286,2,0
162,1365,1,0
162,177,1,0
162,373,1,0
162,143,1,0
162,205,1,0
162,628,7,0
162,2291,1,0
162,6,2,0
162,169,1,0
162,1143,1,0
162,955,1,0
162,546,1,0
162,916,1,0
162,2029,1,0
162,18,1,0
162,522,1,0
162,44,1,0
162,609,1,0
162,27,1,0
162,161,1,0
162,190,1,0
162,298,1,0
162,95,1,0
162,714,1,0
162,753,2,0
162,78,1,0
162,413,2,0
162,515,1,0
162,261,4,0
162,1107,1,0
162,1335,1,0
162,60,1,0
162,666,1,0
162,2473,1,0
162,624,1,0
162,17,1,0
162,677,1,0
162,333,2,0
162,710,1,0
162,1142,1,0
162,664,1,0
162,1366,1,0
162,223,1,0
162,1043,1,0
162,1813,1,0
162,2436,1,0
162,176,1,0
162,483,1,0
162,629,1,0
162,1118,1,0
162,7,1,0
162,566,2,0
162,414,1,0
162,477,1,0
162,123,2,0
162,304,1,0
162,631,1,0
162,1988,1,0
162,1174,1,0
162,482,1,0
162,510,1,0
162,393,10,0
162,70,1,0
162,1663,1,0
162,1047,1,0
162,322,1,0
162,353,2,0
162,252,2,0
162,421,1,0
162,354,1,0
162,318,1,0
162,2392,1,0
162,9,1,0
162,1686,1,0
162,38,1,0
162,4,3,0
162,34,2,0
162,164,5,0
162,781,3,0
163,1481,1,0
163,358,1,0
163,437,1,0
163,872,1,0
163,2025,1,0
163,29,1,0
163,572,1,0
163,291,1,0
163,15,1,0
163,67,1,0
163,1028,1,0
163,727,1,0
163,1322,1,0
163,49,1,0
163,178,2,0
163,772,1,0
163,1101,1,0
163,160,2,0
163,47,2,0
163,8,8,0
163,180,1,0
163,1032,1,0
163,1639,1,0
163,1529,1,0
163,1391,1,0
163,438,1,0
163,474,4,0
163,817,1,0
163,905,1,0
163,39,1,0
163,64,1,0
163,12,1,0
163,731,1,0
163,1749,1,0
163,68,1,0
163,638,1,0
163,1,1,0
163,641,1,0
163,896,2,0
163,328,4,0
163,748,2,0
163,169,1,0
163,1735,1,0
163,18,1,0
163,329,1,0
163,190,1,0
163,298,2,0
163,983,1,0
163,261,1,0
163,81,1,0
163,1590,5,0
163,1297,1,0
163,721,2,0
163,33,1,0
163,455,1,0
163,264,1,0
163,1885,1,0
163,533,1,0
163,182,2,0
163,277,1,0
163,1489,1,0
163,980,1,0
163,1447,1,0
163,725,1,0
163,469,1,0
163,1287,2,0
163,75,2,0
163,818,2,0
163,34,1,0
163,164,1,0
164,118,1,0
164,29,1,0
164,307,1,0
164,8,1,0
164,2486,1,0
164,740,1,0
164,295,1,0
164,673,1,0
164,144,1,0
164,392,1,0
164,239,1,0
164,711,1,0
164,27,1,0
164,617,1,0
164,1579,1,0
165,1050,1,0
165,35,6,0
165,742,1,0
165,2437,1,0
165,15,1,0
165,2073,1,0
165,1732,2,0
165,340,5,0
165,727,1,0
165,548,1,0
165,236,4,0
165,2217,1,0
165,135,1,0
165,772,2,0
165,412,1,0
165,847,1,0
165,976,2,0
165,335,1,0
165,1017,1,0
165,698,1,0
165,1634,1,0
165,685,1,0
165,1788,2,0
165,831,1,0
165,598,1,0
165,1923,1,0
165,410,1,0
165,1399,1,0
165,786,1,0
165,430,4,0
165,1027,1,0
165,841,1,0
165,1267,2,0
165,1319,1,0
165,1419,1,0
165,1742,2,0
165,214,1,0
165,1976,1,0
165,221,1,0
165,12,1,0
165,1473,1,0
165,45,1,0
165,1783,1,0
165,2061,1,0
165,1002,1,0
165,2491,1,0
165,1,2,0
165,2047,1,0
165,100,1,0
165,914,6,0
165,120,4,0
165,870,3,0
165,254,1,0
165,177,5,0
165,1247,4,0
165,628,1,0
165,42,1,0
165,464,3,0
165,644,3,0
165,1672,1,0
165,1316,2,0
165,2159,2,0
165,1591,1,0
165,1355,7,0
165,2071,1,0
165,1474,1,0
165,18,2,0
165,2152,2,0
165,272,1,0
165,313,1,0
165,231,1,0
165,779,2,0
165,1380,1,0
165,294,3,0
165,397,1,0
165,2218,1,0
165,764,1,0
165,203,1,0
165,1657,2,0
165,81,1,0
165,137,1,0
165,1495,1,0
165,729,1,0
165,2119,1,0
165,1567,1,0
165,808,1,0
165,427,5,0
165,907,1,0
165,1274,1,0
165,650,2,0
165,345,1,0
165,223,1,0
165,646,1,0
165,1271,1,0
165,1852,1,0
165,702,2,0
165,1668,1,0
165,487,1,0
165,1613,1,0
165,1406,1,0
165,483,2,0
165,643,3,0
165,1661,1,0
165,80,2,0
165,99,1,0
165,1592,1,0
165,1721,1,0
165,10,1,0
165,1095,1,0
165,1846,2,0
165,123,4,0
165,1907,1,0
165,210,7,0
165,1978,2,0
165,1663,1,0
165,984,4,0
165,1452,1,0
165,699,1,0
165,387,3,0
165,1256,1,0
165,1465,1,0
165,1344,1,0
165,2300,1,0
165,1426,1,0
165,2493,1,0
165,1358,1,0
165,34,3,0
166,35,1,0
166,29,2,0
166,8,1,0
166,2186,1,0
166,1153,1,0
166,1762,1,0
166,1530,1,0
166,824,1,0
166,305,1,0
166,2232,1,0
166,755,1,0
166,18,1,0
166,697,1,0
166,561,1,0
166,477,1,0
166,1907,1,0
166,34,2,0
166,807,1,0
167,276,4,0
167,331,1,0
167,458,1,0
167,31,1,0
167,29,2,0
167,889,2,0
167,572,1,0
167,15,1,0
167,409,1,0
167,139,1,0
167,727,1,0
167,24,1,0
167,178,1,0
167,412,1,0
167,23,1,0
167,159,2,0
167,704,1,0
167,8,1,0
167,1821,1,0
167,335,1,0
167,698,1,0
167,2042,1,0
167,193,1,0
167,1645,1,0
167,453,1,0
167,324,3,0
167,1433,1,0
167,189,1,0
167,77,1,0
167,97,1,0
167,41,2,0
167,52,1,0
167,229,1,0
167,661,4,0
167,286,1,0
167,235,1,0
167,478,1,0
167,1457,3,0
167,200,2,0
167,1235,1,0
167,1561,1,0
167,95,2,0
167,313,3,0
167,109,1,0
167,1242,1,0
167,371,3,0
167,729,1,0
167,186,3,0
167,112,1,0
167,545,1,0
167,224,1,0
167,2297,1,0
167,372,1,0
167,92,1,0
167,10,1,0
167,1856,1,0
167,330,1,0
167,263,1,0
167,50,3,0
167,19,5,0
167,645,1,0
167,2447,1,0
167,75,1,0
167,461,1,0
167,583,1,0
167,13,1,0
167,3,1,0
167,1557,1,0
167,1042,1,0
167,4,2,0
168,32,1,0
168,620,3,0
168,565,2,0
168,1698,1,0
168,580,1,0
168,798,1,0
168,898,2,0
168,84,1,0
168,517,1,0
168,846,1,0
168,31,1,0
168,584,7,0
168,1263,2,0
168,11,2,0
168,2154,1,0
168,29,2,0
168,1584,1,0
168,442,1,0
168,429,1,0
168,649,1,0
168,101,1,0
168,73,1,0
168,2466,4,0
168,1962,4,0
168,139,1,0
168,495,1,0
168,1816,1,0
168,783,2,0
168,236,2,0
168,2217,1,0
168,202,1,0
168,970,1,0
168,1608,1,0
168,24,2,0
168,140,1,0
168,104,2,0
168,385,1,0
168,314,4,0
168,154,2,0
168,96,2,0
168,364,2,0
168,847,11,0
168,486,1,0
168,326,1,0
168,2212,1,0
168,8,1,0
168,976,1,0
168,619,2,0
168,5,2,0
168,743,1,0
168,538,3,0
168,21,4,0
168,2265,2,0
168,1788,10,0
168,680,1,0
168,288,1,0
168,193,2,0
168,74,3,0
168,1666,1,0
168,440,1,0
168,1168,1,0
168,430,1,0
168,1185,1,0
168,835,3,0
168,152,1,0
168,1419,1,0
168,480,1,0
168,1458,2,0
168,683,1,0
168,1571,1,0
168,221,10,0
168,64,1,0
168,97,1,0
168,2378,1,0
168,12,1,0
168,41,6,0
168,52,1,0
168,45,11,0
168,260,2,0
168,503,2,0
168,762,1,0
168,1,1,0
168,338,2,0
168,1641,2,0
168,380,2,0
168,25,1,0
168,2079,5,0
168,120,1,0
168,804,1,0
168,1078,1,0
168,2232,1,0
168,581,1,0
168,1464,1,0
168,1494,1,0
168,962,2,0
168,607,1,0
168,143,2,0
168,1403,1,0
168,46,16,0
168,1685,1,0
168,1752,1,0
168,2296,1,0
168,1891,1,0
168,694,1,0
168,2268,1,0
168,518,1,0
168,1758,4,0
168,362,1,0
168,1655,2,0
168,169,1,0
168,791,1,0
168,955,2,0
168,2043,1,0
168,2029,3,0
168,407,6,0
168,18,1,0
168,1026,1,0
168,366,2,0
168,1541,1,0
168,329,7,0
168,1018,1,0
168,1687,1,0
168,667,2,0
168,27,5,0
168,1235,1,0
168,161,1,0
168,272,3,0
168,1866,1,0
168,601,1,0
168,313,2,0
168,109,1,0
168,349,3,0
168,106,1,0
168,1096,1,0
168,275,1,0
168,157,1,0
168,65,2,0
168,935,3,0
168,203,1,0
168,853,4,0
168,908,1,0
168,81,7,0
168,60,1,0
168,724,6,0
168,1067,1,0
168,1340,1,0
168,204,2,0
168,729,1,0
168,2,2,0
168,884,3,0
168,333,2,0
168,1601,1,0
168,1210,1,0
168,268,2,0
168,191,1,0
168,224,1,0
168,2090,2,0
168,1366,1,0
168,646,1,0
168,282,1,0
168,79,4,0
168,1505,1,0
168,126,1,0
168,238,1,0
168,542,4,0
168,996,2,0
168,1406,1,0
168,279,3,0
168,1227,3,0
168,483,2,0
168,1118,1,0
168,1417,1,0
168,33,1,0
168,63,1,0
168,1661,1,0
168,7,1,0
168,80,1,0
168,26,5,0
168,977,1,0
168,1475,2,0
168,2230,1,0
168,182,3,0
168,843,1,0
168,1620,1,0
168,225,1,0
168,1527,1,0
168,1510,1,0
168,48,3,0
168,2246,1,0
168,625,2,0
168,50,3,0
168,304,5,0
168,1538,1,0
168,173,2,0
168,1077,1,0
168,54,1,0
168,274,2,0
168,1030,1,0
168,70,1,0
168,1141,1,0
168,469,1,0
168,353,1,0
168,635,2,0
168,88,1,0
168,1485,1,0
168,303,1,0
168,848,1,0
168,687,2,0
168,278,1,0
168,1913,1,0
168,267,1,0
168,2493,1,0
168,782,1,0
168,1824,1,0
168,185,1,0
168,390,1,0
168,332,2,0
168,2396,2,0
168,38,1,0
168,4,3,0
168,34,1,0
168,745,2,0
168,832,1,0
168,242,1,0
169,565,1,0
169,313,1,0
169,895,1,0
169,687,1,0
170,1346,1,0
170,937,1,0
170,512,1,0
170,1106,1,0
170,1250,1,0
170,1263,2,0
170,1630,1,0
170,429,1,0
170,739,1,0
170,140,1,0
170,716,1,0
170,103,1,0
170,701,1,0
170,2287,1,0
170,64,2,0
170,2378,2,0
170,52,1,0
170,260,1,0
170,2047,1,0
170,338,2,0
170,25,1,0
170,1385,1,0
170,607,1,0
170,46,2,0
170,472,1,0
170,169,1,0
170,711,2,0
170,386,1,0
170,125,1,0
170,2001,2,0
170,157,1,0
170,983,4,0
170,81,1,0
170,137,1,0
170,1079,1,0
170,333,1,0
170,79,1,0
170,121,1,0
170,952,1,0
170,2100,1,0
170,542,1,0
170,1417,1,0
170,852,1,0
170,1587,1,0
170,7,1,0
170,26,2,0
170,1160,1,0
170,2211,1,0
170,1491,1,0
170,1946,1,0
170,56,2,0
170,470,1,0
170,1524,1,0
170,141,1,0
170,283,1,0
170,1437,1,0
170,583,1,0
170,1557,1,0
171,1698,3,0
171,1387,1,0
171,259,1,0
171,1106,1,0
171,1738,1,0
171,465,1,0
171,348,1,0
171,2127,1,0
171,140,1,0
171,131,1,0
171,1359,1,0
171,1479,1,0
171,23,1,0
171,619,1,0
171,21,2,0
171,193,1,0
171,1147,1,0
171,1332,1,0
171,986,4,0
171,488,1,0
171,299,1,0
171,1180,1,0
171,379,1,0
171,2454,5,0
171,221,1,0
171,563,1,0
171,64,1,0
171,1560,1,0
171,881,1,0
171,45,2,0
171,188,1,0
171,761,1,0
171,122,1,0
171,927,1,0
171,1418,1,0
171,1542,2,0
171,407,1,0
171,18,1,0
171,376,1,0
171,609,1,0
171,298,1,0
171,534,1,0
171,151,1,0
171,1927,1,0
171,1096,1,0
171,60,1,0
171,1074,1,0
171,1079,5,0
171,1567,1,0
171,427,1,0
171,1111,1,0
171,333,1,0
171,339,1,0
171,1210,3,0
171,895,3,0
171,172,5,0
171,404,3,0
171,446,1,0
171,487,4,0
171,251,4,0
171,7,1,0
171,457,1,0
171,179,1,0
171,1901,1,0
171,264,1,0
171,1132,1,0
171,166,1,0
171,141,3,0
171,1159,1,0
171,1998,3,0
171,2184,1,0
171,13,1,0
171,799,2,0
171,925,1,0
171,356,1,0
171,4,1,0
171,745,1,0
171,34,1,0
171,196,1,0
172,2106,1,0
172,73,2,0
172,311,1,0
172,139,2,0
172,236,1,0
172,783,1,0
172,8,1,0
172,679,1,0
172,103,1,0
172,902,1,0
172,1894,1,0
172,45,1,0
172,188,1,0
172,287,1,0
172,65,1,0
172,247,1,0
172,204,1,0
172,404,1,0
172,499,1,0
172,682,1,0
172,75,1,0
172,310,2,0
172,40,2,0
172,13,1,0
172,757,1,0
173,331,1,0
173,560,1,0
173,767,2,0
173,31,1,0
173,584,1,0
173,1675,1,0
173,642,1,0
173,73,1,0
173,1573,1,0
173,236,3,0
173,24,2,0
173,1090,2,0
173,131,1,0
173,23,1,0
173,159,1,0
173,1381,1,0
173,1842,1,0
173,538,1,0
173,21,2,0
173,595,1,0
173,240,4,0
173,61,1,0
173,115,1,0
173,201,1,0
173,1267,1,0
173,221,1,0
173,12,4,0
173,688,1,0
173,68,1,0
173,638,1,0
173,640,1,0
173,25,2,0
173,581,1,0
173,1407,1,0
173,962,1,0
173,1085,3,0
173,143,1,0
173,205,1,0
173,384,3,0
173,398,1,0
173,796,1,0
173,18,1,0
173,125,3,0
173,1018,1,0
173,272,1,0
173,313,1,0
173,148,1,0
173,468,1,0
173,475,2,0
173,17,1,0
173,1231,1,0
173,863,1,0
173,212,4,0
173,1348,1,0
173,126,1,0
173,1305,1,0
173,170,1,0
173,1120,2,0
173,72,2,0
173,1510,1,0
173,360,1,0
173,50,1,0
173,66,2,0
173,19,1,0
173,967,1,0
173,322,1,0
173,421,1,0
173,354,2,0
173,461,1,0
173,356,4,0
173,4,3,0
173,34,1,0
174,437,2,0
174,517,1,0
174,458,1,0
174,1738,1,0
174,31,3,0
174,11,1,0
174,208,1,0
174,29,5,0
174,374,2,0
174,199,2,0
174,648,1,0
174,76,2,0
174,340,1,0
174,1506,1,0
174,917,1,0
174,548,1,0
174,876,1,0
174,184,1,0
174,14,3,0
174,49,1,0
174,24,2,0
174,178,3,0
174,412,2,0
174,1513,1,0
174,388,1,0
174,364,1,0
174,553,1,0
174,159,1,0
174,8,9,0
174,98,1,0
174,244,1,0
174,536,1,0
174,602,1,0
174,2182,1,0
174,423,1,0
174,612,1,0
174,342,1,0
174,438,1,0
174,1086,1,0
174,474,1,0
174,1336,3,0
174,64,1,0
174,12,2,0
174,52,3,0
174,45,1,0
174,68,2,0
174,1,3,0
174,567,1,0
174,761,1,0
174,380,1,0
174,100,7,0
174,222,2,0
174,824,1,0
174,254,3,0
174,177,1,0
174,42,3,0
174,235,1,0
174,1968,1,0
174,1802,4,0
174,51,1,0
174,1234,6,0
174,398,13,0
174,1320,1,0
174,18,1,0
174,44,2,0
174,787,1,0
174,27,4,0
174,919,1,0
174,714,1,0
174,504,3,0
174,718,1,0
174,1285,1,0
174,287,1,0
174,397,1,0
174,106,1,0
174,137,1,0
174,432,1,0
174,903,1,0
174,247,1,0
174,1495,1,0
174,2,6,0
174,17,4,0
174,323,1,0
174,79,1,0
174,956,1,0
174,498,1,0
174,660,2,0
174,80,1,0
174,566,1,0
174,713,1,0
174,182,1,0
174,604,1,0
174,1489,1,0
174,225,1,0
174,360,2,0
174,610,1,0
174,837,1,0
174,592,1,0
174,123,1,0
174,210,1,0
174,1946,1,0
174,499,1,0
174,66,4,0
174,274,1,0
174,70,1,0
174,645,1,0
174,793,1,0
174,88,4,0
174,654,1,0
174,215,4,0
174,699,6,0
174,271,1,0
174,13,1,0
174,9,2,0
174,111,2,0
174,38,2,0
174,4,7,0
174,34,1,0
174,164,3,0
175,35,2,0
175,1438,1,0
175,755,1,0
175,18,1,0
175,1313,2,0
176,578,1,0
176,93,1,0
176,29,1,0
176,859,1,0
176,855,1,0
176,564,1,0
176,39,2,0
176,12,1,0
176,317,1,0
176,18,2,0
176,27,1,0
176,65,1,0
176,853,1,0
176,82,2,0
176,191,1,0
176,33,1,0
176,48,1,0
176,66,1,0
176,75,2,0
176,310,2,0
176,425,1,0
176,4,1,0
176,34,2,0
177,71,1,0
177,560,1,0
177,16,1,0
177,84,1,0
177,163,1,0
177,31,1,0
177,35,1,0
177,347,2,0
177,649,1,0
177,340,1,0
177,178,1,0
177,1131,2,0
177,1090,2,0
177,976,1,0
177,270,1,0
177,743,2,0
177,180,1,0
177,835,1,0
177,103,1,0
177,152,1,0
177,91,2,0
177,77,1,0
177,64,1,0
177,97,1,0
177,765,1,0
177,68,1,0
177,762,1,0
177,1,1,0
177,254,1,0
177,328,1,0
177,851,1,0
177,46,1,0
177,1968,1,0
177,445,1,0
177,18,1,0
177,366,1,0
177,125,2,0
177,599,1,0
177,313,1,0
177,78,1,0
177,1966,1,0
177,289,1,0
177,147,1,0
177,112,1,0
177,369,1,0
177,279,1,0
177,26,1,0
177,1933,1,0
177,414,1,0
177,462,1,0
177,149,1,0
177,50,1,0
177,510,1,0
177,1369,1,0
177,1030,1,0
177,70,2,0
177,659,1,0
177,635,1,0
177,75,1,0
177,1455,1,0
177,53,3,0
177,626,1,0
177,4,1,0
177,34,1,0
178,127,4,0
178,276,3,0
178,1050,1,0
178,737,2,0
178,730,1,0
178,454,1,0
178,1106,1,0
178,2288,1,0
178,31,1,0
178,434,1,0
178,29,1,0
178,1584,1,0
178,199,1,0
178,684,1,0
178,101,1,0
178,241,1,0
178,1962,1,0
178,489,2,0
178,178,4,0
178,24,1,0
178,104,1,0
178,124,4,0
178,954,1,0
178,1479,1,0
178,594,2,0
178,23,1,0
178,486,1,0
178,1015,1,0
178,37,1,0
178,335,1,0
178,43,1,0
178,5,1,0
178,698,2,0
178,21,6,0
178,680,1,0
178,831,2,0
178,1555,6,0
178,324,2,0
178,1147,1,0
178,598,1,0
178,74,1,0
178,1666,2,0
178,690,1,0
178,201,1,0
178,901,1,0
178,341,3,0
178,535,1,0
178,87,2,0
178,422,2,0
178,39,3,0
178,1560,1,0
178,12,5,0
178,52,1,0
178,657,1,0
178,45,2,0
178,768,1,0
178,1002,1,0
178,315,1,0
178,1,3,0
178,25,4,0
178,286,1,0
178,2405,1,0
178,305,1,0
178,581,2,0
178,1464,2,0
178,2291,1,0
178,436,11,0
178,630,1,0
178,51,1,0
178,169,1,0
178,836,1,0
178,18,3,0
178,1352,2,0
178,329,1,0
178,1930,1,0
178,44,1,0
178,27,1,0
178,582,1,0
178,313,1,0
178,109,1,0
178,2051,1,0
178,753,3,0
178,987,2,0
178,397,1,0
178,1150,1,0
178,106,1,0
178,964,4,0
178,65,1,0
178,853,1,0
178,1213,1,0
178,81,1,0
178,60,1,0
178,1067,1,0
178,247,5,0
178,1079,1,0
178,1295,1,0
178,760,1,0
178,268,1,0
178,596,1,0
178,1878,1,0
178,223,2,0
178,577,1,0
178,176,1,0
178,1575,2,0
178,1238,1,0
178,33,3,0
178,600,1,0
178,26,1,0
178,918,1,0
178,277,1,0
178,717,1,0
178,610,5,0
178,995,2,0
178,50,1,0
178,210,3,0
178,2417,1,0
178,56,1,0
178,66,3,0
178,19,1,0
178,1151,1,0
178,549,1,0
178,353,1,0
178,252,2,0
178,59,2,0
178,687,1,0
178,150,1,0
178,2239,2,0
178,354,1,0
178,2480,1,0
178,85,3,0
178,4,5,0
178,34,3,0
178,745,1,0
178,832,1,0
178,1691,1,0
179,882,2,0
179,1698,1,0
179,220,1,0
179,1296,1,0
179,1303,1,0
179,889,1,0
179,418,1,0
179,218,1,0
179,14,1,0
179,24,1,0
179,1759,4,0
179,23,2,0
179,855,1,0
179,2005,1,0
179,2265,1,0
179,680,1,0
179,103,1,0
179,2319,1,0
179,1222,3,0
179,64,1,0
179,45,5,0
179,770,2,0
179,380,1,0
179,381,1,0
179,122,2,0
179,1906,1,0
179,143,1,0
179,628,1,0
179,317,4,0
179,407,1,0
179,329,1,0
179,787,1,0
179,109,1,0
179,981,1,0
179,106,1,0
179,157,1,0
179,65,1,0
179,138,2,0
179,204,1,0
179,1914,4,0
179,1210,1,0
179,319,1,0
179,487,1,0
179,2372,1,0
179,92,2,0
179,725,1,0
179,513,1,0
179,625,1,0
179,396,1,0
179,30,1,0
179,141,4,0
179,1226,1,0
179,491,1,0
179,1358,3,0
180,29,2,0
180,139,1,0
180,135,1,0
180,24,1,0
180,131,2,0
180,8,1,0
180,1278,1,0
180,335,1,0
180,855,1,0
180,115,2,0
180,1027,1,0
180,214,1,0
180,564,2,0
180,12,2,0
180,286,1,0
180,1121,1,0
180,200,1,0
180,1443,1,0
180,397,1,0
180,2053,3,0
180,708,1,0
180,63,1,0
180,108,1,0
180,19,2,0
180,215,1,0
180,461,1,0
181,71,1,0
181,233,1,0
181,31,1,0
181,492,1,0
181,29,1,0
181,350,1,0
181,495,1,0
181,2010,2,0
181,471,1,0
181,234,1,0
181,154,1,0
181,971,1,0
181,8,1,0
181,976,1,0
181,855,2,0
181,523,1,0
181,2322,1,0
181,91,2,0
181,1056,1,0
181,221,1,0
181,558,2,0
181,45,1,0
181,768,1,0
181,222,1,0
181,83,1,0
181,51,1,0
181,652,1,0
181,296,1,0
181,386,2,0
181,1018,1,0
181,27,1,0
181,1443,1,0
181,1909,2,0
181,138,2,0
181,60,1,0
181,1388,1,0
181,2297,1,0
181,357,2,0
181,643,1,0
181,167,1,0
181,50,1,0
181,1611,2,0
181,1452,3,0
181,75,1,0
181,310,1,0
181,687,1,0
181,1465,1,0
181,1134,1,0
181,85,2,0
181,3,1,0
181,390,1,0
181,4,1,0
182,358,2,0
182,1619,3,0
182,35,4,0
182,29,2,0
182,1732,1,0
182,340,1,0
182,129,1,0
182,732,2,0
182,772,2,0
182,747,1,0
182,8,1,0
182,2186,1,0
182,1375,1,0
182,1153,4,0
182,77,1,0
182,174,1,0
182,564,1,0
182,221,1,0
182,2350,1,0
182,1,2,0
182,761,1,0
182,222,1,0
182,239,1,0
182,628,1,0
182,27,1,0
182,343,2,0
182,2093,2,0
182,1023,4,0
182,561,1,0
182,1840,2,0
182,483,1,0
182,938,1,0
182,1596,1,0
182,1164,1,0
182,663,1,0
182,1907,1,0
182,788,1,0
182,1124,1,0
182,310,1,0
182,134,1,0
182,356,1,0
182,807,5,0
183,118,1,0
183,620,1,0
183,437,1,0
183,517,1,0
183,29,2,0
183,648,1,0
183,794,2,0
183,49,3,0
183,307,1,0
183,8,2,0
183,367,1,0
183,698,1,0
183,299,1,0
183,841,1,0
183,341,1,0
183,222,2,0
183,824,1,0
183,896,1,0
183,177,1,0
183,239,1,0
183,122,3,0
183,42,2,0
183,2353,1,0
183,1342,1,0
183,942,1,0
183,200,1,0
183,1352,2,0
183,109,1,0
183,65,1,0
183,60,1,0
183,432,3,0
183,2,1,0
183,1249,2,0
183,895,1,0
183,545,1,0
183,223,1,0
183,1813,1,0
183,702,1,0
183,176,1,0
183,852,1,0
183,660,1,0
183,26,4,0
183,713,7,0
183,2499,1,0
183,1014,2,0
183,610,1,0
183,149,1,0
183,50,1,0
183,2219,1,0
183,1136,2,0
183,19,2,0
183,645,2,0
183,709,2,0
183,390,1,0
183,1557,1,0
183,4,3,0
184,32,1,0
184,206,1,0
184,102,1,0
184,358,3,0
184,220,1,0
184,1106,6,0
184,1523,1,0
184,2445,1,0
184,114,2,0
184,429,1,0
184,101,1,0
184,1948,1,0
184,139,1,0
184,1059,2,0
184,495,1,0
184,2391,1,0
184,218,1,0
184,348,3,0
184,1259,1,0
184,776,1,0
184,24,1,0
184,1570,1,0
184,307,1,0
184,314,1,0
184,154,7,0
184,23,2,0
184,364,2,0
184,653,1,0
184,1101,2,0
184,486,1,0
184,1037,1,0
184,716,1,0
184,1427,1,0
184,391,1,0
184,720,2,0
184,119,1,0
184,324,1,0
184,334,1,0
184,1666,2,0
184,440,5,0
184,690,1,0
184,488,1,0
184,1168,1,0
184,1185,1,0
184,103,1,0
184,536,2,0
184,379,1,0
184,1536,1,0
184,152,2,0
184,1826,1,0
184,535,1,0
184,77,1,0
184,174,2,0
184,481,26,0
184,1458,1,0
184,41,1,0
184,52,2,0
184,657,1,0
184,45,23,0
184,910,1,0
184,1084,2,0
184,503,1,0
184,1734,1,0
184,2085,5,0
184,1733,1,0
184,1947,1,0
184,286,1,0
184,1265,4,0
184,496,1,0
184,1114,1,0
184,2254,1,0
184,607,1,0
184,143,1,0
184,1223,1,0
184,2268,1,0
184,630,1,0
184,472,3,0
184,317,6,0
184,296,1,0
184,169,1,0
184,791,1,0
184,705,1,0
184,1649,1,0
184,407,2,0
184,329,3,0
184,44,1,0
184,609,1,0
184,667,1,0
184,1443,2,0
184,1469,1,0
184,313,1,0
184,1773,1,0
184,726,1,0
184,275,1,0
184,157,1,0
184,65,1,0
184,203,1,0
184,2208,1,0
184,853,1,0
184,81,3,0
184,724,1,0
184,691,1,0
184,624,5,0
184,247,1,0
184,1340,5,0
184,2136,1,0
184,346,1,0
184,2,5,0
184,907,4,0
184,895,1,0
184,223,3,0
184,404,2,0
184,1897,1,0
184,79,1,0
184,121,1,0
184,352,1,0
184,487,1,0
184,279,1,0
